speaker_model,speaker_loss,listener_loss,context_type,i_iter,round_num,target,context,caption,scores,num_words,learning_rate,num_steps,targetScore
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.2947861 -1.8675514 -1.2704684 -1.2349755]],3,0.0005,6,-1.2704684
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-2.7465756  -5.5123973  -0.10665876 -3.4117286 ]],3,0.0005,6,-3.4117286
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.7300416  -2.874957   -0.96403897 -0.95462906]],3,0.0005,6,-1.7300416
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.1659715 -2.7847574 -1.1580617 -1.163017 ]],3,0.0005,6,-2.7847574
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.4056144 -1.3570275 -1.4102397 -1.3732829]],3,0.0005,6,-1.4056144
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.1559184 -2.9733193 -1.1081774 -1.1909306]],3,0.0005,6,-1.1081774
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-3.0815084 -7.051936  -0.0807164 -3.4805958]],3,0.0005,6,-7.051936
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.3987345 -1.3559641 -1.1782783 -1.67353  ]],3,0.0005,6,-1.67353
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.7598414 -1.3929343 -1.2671561 -1.2108264]],3,0.0005,6,-1.7598414
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.2238636 -1.4034615 -1.7282228 -1.2638512]],3,0.0005,6,-1.7282228
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.9762261  -5.5114503  -0.65080565 -1.091409  ]],3,0.0005,6,-5.5114503
S0,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",girl,[[-1.4120117 -1.388704  -1.3598324 -1.3853136]],3,0.0005,6,-1.3853136
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",a woman laying on a bed next to pillows .,[[-2.3645067 -0.6189461 -2.6462412 -1.2154541]],12,0.0005,6,-0.6189461
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",a woman laying on a bed,[[-1.9862933  -0.35949945 -2.8739476  -2.2228885 ]],8,0.0005,6,-1.9862933
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",a woman,[[-0.75803757 -2.6333299  -1.1128159  -2.032988  ]],4,0.0005,6,-1.1128159
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",a woman laying on a couch next to pillows,[[-3.086794   -2.0103712  -3.3331528  -0.24241257]],11,0.0005,6,-0.24241257
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",a woman,[[-4.3235016  -6.289978   -1.7890193  -0.20117688]],4,0.0005,6,-1.7890193
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",a woman laying on a bed next,[[-1.1355858 -1.411808  -1.4666119 -1.5878811]],9,0.0005,6,-1.411808
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",woman laying on a bed,[[-0.46670532 -1.0020943  -8.177128   -5.1949944 ]],7,0.0005,6,-0.46670532
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",woman laying on a couch,[[-0.2360096 -4.917819  -6.297287  -1.6040993]],7,0.0005,6,-1.6040993
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",couch,[[-3.7785957  -4.083145   -4.1611557  -0.05688643]],3,0.0005,6,-0.056886435
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",a woman,[[-5.750808   -1.3030685  -0.32150015 -9.681135  ]],4,0.0005,6,-0.32150015
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",a woman laying on a bed next bed,[[-7.6565404e+00 -2.1653175e-03 -6.4743876e+00 -8.8202648e+00]],10,0.0005,6,-0.0021653175
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",woman laying on a bed,[[-0.3131714 -2.7765102 -4.7196627 -1.6209946]],7,0.0005,6,-0.3131714
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",bed,[[-0.05794215 -3.5862906  -6.024618   -3.6429064 ]],3,0.0005,6,-0.057942152
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",a woman,[[-10.771439    -0.890298    -0.53003514  -7.0570416 ]],4,0.0005,6,-0.53003514
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",woman laying on a bed next,[[-4.5580883  -0.04014635 -4.1793327  -4.3006067 ]],8,0.0005,6,-0.04014635
S1,SCE+SKL+SR,SCE+SKL+SR+LCE,challenge,34,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000300357.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000366748.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000493628.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000355179.jpg']",couch,[[-6.023261   -5.333663   -5.2495174  -0.01257691]],3,0.0005,6,-0.012576908
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",a baseball player swinging a bat at a ball,[[-1.5550809 -1.314014  -1.1852832 -1.5397773]],11,0.0005,6,-1.314014
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",a group of baseball players on a field,[[-1.2980165 -1.7337532 -1.3457785 -1.237978 ]],10,0.0005,6,-1.237978
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",a baseball player swinging a bat at a ball,[[-0.9653655 -1.3655292 -1.1780034 -2.8820896]],11,0.0005,6,-0.9653655
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",baseball player,[[-1.5535316 -1.0531406 -1.0447121 -2.4319334]],4,0.0005,6,-1.0447121
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",bat,[[-0.96436465 -0.9169637  -1.6064521  -3.9929256 ]],3,0.0005,6,-0.96436465
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",baseball players,[[-4.243652  -3.5560174 -3.4473329 -0.0776782]],4,0.0005,6,-0.0776782
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",baseball player swinging a bat at a ball,[[-1.28755    -0.74869156 -1.3837261  -7.7609777 ]],10,0.0005,6,-0.74869156
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,2,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",player,[[-3.3910718  -1.336297   -0.38228792 -3.8531976 ]],3,0.0005,6,-0.38228792
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",bat,[[-0.6299371 -0.8304538 -3.646572  -5.2134433]],3,0.0005,6,-0.8304538
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",bat,[[-0.6602703 -0.7463041 -5.0660467 -5.855021 ]],3,0.0005,6,-0.6602703
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",player,[[-3.68525    -0.9060704  -0.61922807 -3.4283574 ]],3,0.0005,6,-0.61922807
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,3,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",a group of baseball players,[[-5.1356964  -5.097414   -5.9233465  -0.01478052]],7,0.0005,6,-0.014780521
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",baseball player,[[-1.6154411 -0.4900291 -1.7726915 -3.9785202]],4,0.0005,6,-0.4900291
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",bat,[[-0.07210112 -2.6827312  -8.083307   -7.03739   ]],3,0.0005,6,-0.072101116
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",a group of baseball players,[[-7.0782480e+00 -8.2793236e+00 -9.8993740e+00 -1.1479855e-03]],7,0.0005,6,-0.0011479855
S0,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,4,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",player,[[-4.377448   -1.4933863  -0.27619645 -5.4803166 ]],3,0.0005,6,-0.27619645
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",a baseball player swinging a bat on a field,[[-1.5713825 -1.3215885 -1.1889534 -1.509634 ]],11,0.0005,6,-1.509634
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",a baseball player swinging a bat on a base,[[-1.2854209 -1.2838044 -1.1973076 -1.9346266]],11,0.0005,6,-1.2854209
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",a baseball player swinging a bat,[[-2.0109992 -1.453301  -0.8977485 -1.492269 ]],8,0.0005,6,-1.453301
S1,SCE+SKL+SR+LCE,SCE+SKL+SR+LCE,challenge,35,1,/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg,"['/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000144938.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000247378.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000000544.jpg', '/data/rxdh/conventions_data/resized_val2014/COCO_val2014_000000264382.jpg']",baseball player swinging a bat,[[-1.6040688 -1.4828596 -1.1489458 -1.3666296]],7,0.0005,6,-1.1489458
