context_type,i_iter,loss,ds_type,gameid,trial_num,rep_num,target,caption,scores,num_words,learning_rate,num_steps,target_score,cap_score,correct
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,13,3,COCO_val2014_000000326420.jpg,guy is riding the best wave,[-5.056183   -1.5177021  -0.74536705 -1.2044563 ],27,0.0005,6,-1.2044563,"tensor([[-23.6066]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,14,3,COCO_val2014_000000278973.jpg,guy is flat on the wave coming to shore,[-2.3419495  -0.94667053 -0.9695244  -1.9909515 ],39,0.0005,6,-0.9695244,"tensor([[-33.7215]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,15,3,COCO_val2014_000000192838.jpg,please look at four photos when I am describing.  All are on different color surf boards.  Choose blue board,[ -0.16760254  -8.701294    -1.8699188  -12.554153  ],108,0.0005,6,-0.16760254,"tensor([[-151.7004]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,16,4,COCO_val2014_000000278973.jpg,orange/blue board,[-1.8977852 -1.0121288 -2.2462692 -0.9653168],17,0.0005,6,-2.2462692,"tensor([[-28.8934]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,17,4,COCO_val2014_000000542163.jpg,white board,[-2.7360697 -0.8190069 -0.8067303 -3.036748 ],11,0.0005,6,-0.8190069,"tensor([[-8.9740]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,18,4,COCO_val2014_000000192838.jpg,blue board,[-1.9301631 -1.9744942 -0.6672845 -1.594825 ],10,0.0005,6,-1.9301631,"tensor([[-5.0059]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,19,4,COCO_val2014_000000326420.jpg,red/blue board,[-3.130618   -6.7515173  -0.27725506 -1.6231346 ],14,0.0005,6,-1.6231346,"tensor([[-11.0642]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,20,5,COCO_val2014_000000192838.jpg,blue board,[-0.7421407 -1.6942501 -1.1708622 -3.5042315],10,0.0005,6,-0.7421407,"tensor([[-0.2139]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,21,5,COCO_val2014_000000326420.jpg,red/blue board,[-4.389205  -5.4358244 -1.221448  -0.373343 ],14,0.0005,6,-0.373343,"tensor([[-4.6958]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,22,5,COCO_val2014_000000542163.jpg,white board,[-4.763528   -0.02275074 -4.286517   -8.488811  ],11,0.0005,6,-0.022750735,"tensor([[-1.0741]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,23,5,COCO_val2014_000000278973.jpg,orange/blue board,[ -5.63906    -10.793856    -0.16216826  -1.9232914 ],17,0.0005,6,-0.16216826,"tensor([[-2.6262]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,0,0,COCO_val2014_000000542163.jpg,surfing with a white board and black outfit,[-1.3780174 -2.4824257 -1.1919975 -1.0195198],43,0.0005,6,-2.4824257,"tensor([[-39.7341]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,1,0,COCO_val2014_000000192838.jpg,girl is laying down on her blue surfboard.  pay attention to the color of the surfboard,[-1.2821884 -4.2253876 -1.5806503 -0.6889343],87,0.0005,6,-1.2821884,"tensor([[-89.8578]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,2,0,COCO_val2014_000000278973.jpg,guy has red surfing outfit,[-1.5908184 -1.1880093 -1.2010365 -1.657938 ],26,0.0005,6,-1.2010365,"tensor([[-27.9660]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,3,0,COCO_val2014_000000326420.jpg,guy is on a wave riding with a red surfboard,[-4.0148563  -1.0672092  -2.0934238  -0.66412544],44,0.0005,6,-0.66412544,"tensor([[-32.0391]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,4,1,COCO_val2014_000000192838.jpg,girl is on a wave riding in on a blue surfboard,[-5.620369   -3.6724758  -1.7876797  -0.21863365],47,0.0005,6,-5.620369,"tensor([[-28.4865]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,5,1,COCO_val2014_000000278973.jpg,guy is riding in on a orange/blue surfboard and red surfing suit,[-1.4823227 -1.5839233 -1.1247253 -1.4147682],64,0.0005,6,-1.1247253,"tensor([[-58.8852]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,6,1,COCO_val2014_000000542163.jpg,guy is riding the top of the wave on the white surfing board,[-1.4203949  -0.57231903 -2.366005   -2.2994614 ],60,0.0005,6,-0.57231903,"tensor([[-40.8280]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,7,1,COCO_val2014_000000326420.jpg,guy is riding in on a good wave on a red surfing board,[-0.960968  -1.5239983 -1.6140823 -1.6066151],54,0.0005,6,-1.6066151,"tensor([[-31.6374]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,8,2,COCO_val2014_000000542163.jpg,guy is riding in on white surfing board,[-2.6454697  -0.59602356 -2.1380386  -1.3465195 ],39,0.0005,6,-0.59602356,"tensor([[-17.4041]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,9,2,COCO_val2014_000000278973.jpg,guy is flat with the wave and wearing red,[-1.3646202  -4.339653   -0.49959946 -2.0817833 ],41,0.0005,6,-0.49959946,"tensor([[-44.7989]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,10,2,COCO_val2014_000000326420.jpg,guy is riding top of wave.   RED surfing board,[-3.789238   -2.5967178  -4.6725006  -0.11258698],46,0.0005,6,-0.112586975,"tensor([[-36.1036]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,11,2,COCO_val2014_000000192838.jpg,girl is riding in on a blue surfing board,[-0.07474709 -5.418437   -2.7648745  -5.380965  ],41,0.0005,6,-0.074747086,"tensor([[-15.9836]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,12,3,COCO_val2014_000000542163.jpg,guy is on top of wave on WHITE surfing board,[-2.1285286  -0.63591385 -1.5336418  -1.9966583 ],44,0.0005,6,-0.63591385,"tensor([[-22.4569]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,13,3,COCO_val2014_000000326420.jpg,guy is riding the best wave,[-2.7594624 -1.2909718 -0.9131985 -1.345417 ],27,0.0005,6,-1.345417,"tensor([[-24.2721]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,14,3,COCO_val2014_000000278973.jpg,guy is flat on the wave coming to shore,[-2.7088623 -0.7038574 -1.5158081 -1.5182953],39,0.0005,6,-1.5158081,"tensor([[-41.9908]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,15,3,COCO_val2014_000000192838.jpg,please look at four photos when I am describing.  All are on different color surf boards.  Choose blue board,[-8.8500977e-04 -9.1194000e+00 -7.1732025e+00 -1.2005875e+01],108,0.0005,6,-0.00088500977,"tensor([[-149.8248]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,16,4,COCO_val2014_000000278973.jpg,orange/blue board,[-0.3901806 -3.5062733 -1.277504  -4.2457714],17,0.0005,6,-1.277504,"tensor([[-24.7903]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,17,4,COCO_val2014_000000542163.jpg,white board,[-3.858118   -0.17335105 -2.72087    -2.6278648 ],11,0.0005,6,-0.17335105,"tensor([[-3.4365]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,18,4,COCO_val2014_000000192838.jpg,blue board,[-2.613069   -3.1749778  -0.83308625 -0.79808545],10,0.0005,6,-2.613069,"tensor([[-5.5983]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,19,4,COCO_val2014_000000326420.jpg,red/blue board,[-1.7077131  -8.029735   -0.32368946 -2.3547268 ],14,0.0005,6,-2.3547268,"tensor([[-15.9365]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,20,5,COCO_val2014_000000192838.jpg,blue board,[-0.6428272 -3.3032987 -1.0329492 -2.5074117],10,0.0005,6,-0.6428272,"tensor([[-0.6054]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,21,5,COCO_val2014_000000326420.jpg,red/blue board,[-6.6184096  -8.976038   -3.4681764  -0.03318024],14,0.0005,6,-0.033180237,"tensor([[-7.5656]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,22,5,COCO_val2014_000000542163.jpg,white board,[-3.5898976  -0.15407605 -2.184403   -5.934289  ],11,0.0005,6,-0.15407605,"tensor([[-0.2225]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,23,5,COCO_val2014_000000278973.jpg,orange/blue board,[-3.4400034  -9.091978   -0.69105244 -0.76190853],17,0.0005,6,-0.69105244,"tensor([[-9.4128]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,0,0,COCO_val2014_000000542163.jpg,surfing with a white board and black outfit,[-1.3780174 -2.4824257 -1.1919975 -1.0195198],43,0.0005,6,-2.4824257,"tensor([[-39.7341]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,1,0,COCO_val2014_000000192838.jpg,girl is laying down on her blue surfboard.  pay attention to the color of the surfboard,[-1.0457764 -4.2655945 -1.231308  -1.071106 ],87,0.0005,6,-1.0457764,"tensor([[-87.1550]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,2,0,COCO_val2014_000000278973.jpg,guy has red surfing outfit,[-2.034008   -0.89896774 -1.2927132  -1.6730461 ],26,0.0005,6,-1.2927132,"tensor([[-32.7492]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,3,0,COCO_val2014_000000326420.jpg,guy is on a wave riding with a red surfboard,[-3.3730316 -1.5799847 -0.8937988 -1.0480022],44,0.0005,6,-1.0480022,"tensor([[-28.2110]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,4,1,COCO_val2014_000000192838.jpg,girl is on a wave riding in on a blue surfboard,[-2.5923843  -3.4648476  -2.16321    -0.24983978],47,0.0005,6,-2.5923843,"tensor([[-22.8234]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,5,1,COCO_val2014_000000278973.jpg,guy is riding in on a orange/blue surfboard and red surfing suit,[-2.6172142 -1.0968018 -1.0562248 -1.4053078],64,0.0005,6,-1.0562248,"tensor([[-55.4964]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,6,1,COCO_val2014_000000542163.jpg,guy is riding the top of the wave on the white surfing board,[-1.1485825  -0.94293976 -1.5384216  -2.541954  ],60,0.0005,6,-0.94293976,"tensor([[-38.0026]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,7,1,COCO_val2014_000000326420.jpg,guy is riding in on a good wave on a red surfing board,[-3.0759296 -2.516882  -1.8626499 -0.3314495],54,0.0005,6,-0.3314495,"tensor([[-23.3118]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,8,2,COCO_val2014_000000542163.jpg,guy is riding in on white surfing board,[-5.359132  -1.6741581 -0.9687309 -0.8480129],39,0.0005,6,-1.6741581,"tensor([[-15.8087]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,9,2,COCO_val2014_000000278973.jpg,guy is flat with the wave and wearing red,[-1.6559143  -3.9720955  -0.39865112 -2.1284332 ],41,0.0005,6,-0.39865112,"tensor([[-45.3246]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,10,2,COCO_val2014_000000326420.jpg,guy is riding top of wave.   RED surfing board,[-5.705139   -0.10855865 -4.001461   -2.5101395 ],46,0.0005,6,-2.5101395,"tensor([[-33.0002]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,11,2,COCO_val2014_000000192838.jpg,girl is riding in on a blue surfing board,[-0.28488445 -1.9622278  -3.6094446  -2.5221453 ],41,0.0005,6,-0.28488445,"tensor([[-13.0721]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,12,3,COCO_val2014_000000542163.jpg,guy is on top of wave on WHITE surfing board,[-3.630044  -0.5639467 -1.6174746 -1.5792627],44,0.0005,6,-0.5639467,"tensor([[-16.4714]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,13,3,COCO_val2014_000000326420.jpg,guy is riding the best wave,[-4.8216476  -1.4720955  -0.52337265 -1.7720509 ],27,0.0005,6,-1.7720509,"tensor([[-23.2116]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,14,3,COCO_val2014_000000278973.jpg,guy is flat on the wave coming to shore,[-4.7826576  -0.24655914 -1.9985313  -2.5955086 ],39,0.0005,6,-1.9985313,"tensor([[-39.3616]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,15,3,COCO_val2014_000000192838.jpg,please look at four photos when I am describing.  All are on different color surf boards.  Choose blue board,[-0.4651947  -6.957199   -0.99546814 -6.514984  ],108,0.0005,6,-0.4651947,"tensor([[-149.2249]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,16,4,COCO_val2014_000000278973.jpg,orange/blue board,[-3.3401527  -0.40660858 -2.643036   -1.480526  ],17,0.0005,6,-2.643036,"tensor([[-36.8379]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,17,4,COCO_val2014_000000542163.jpg,white board,[-4.9338427  -0.45946503 -1.9916515  -1.4929447 ],11,0.0005,6,-0.45946503,"tensor([[-11.7082]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,18,4,COCO_val2014_000000192838.jpg,blue board,[-1.8075953 -1.881557  -0.7999265 -1.4514208],10,0.0005,6,-1.8075953,"tensor([[-4.9099]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,19,4,COCO_val2014_000000326420.jpg,red/blue board,[-1.3289623 -5.2515373 -0.4158802 -2.6556969],14,0.0005,6,-2.6556969,"tensor([[-20.1573]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,20,5,COCO_val2014_000000192838.jpg,blue board,[-0.8166935 -1.8018048 -1.1042912 -2.7860715],10,0.0005,6,-0.8166935,"tensor([[-0.4219]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,21,5,COCO_val2014_000000326420.jpg,red/blue board,[-8.001713   -8.554983   -1.3523302  -0.29997635],14,0.0005,6,-0.29997635,"tensor([[-8.6907]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,22,5,COCO_val2014_000000542163.jpg,white board,[-4.747959   -0.06030101 -3.027612   -6.5581965 ],11,0.0005,6,-0.060301006,"tensor([[-0.4100]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+LCE,none,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,23,5,COCO_val2014_000000278973.jpg,orange/blue board,[ -8.327028   -12.139149    -2.6284199   -0.07519722],17,0.0005,6,-2.6284199,"tensor([[-12.8874]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,0,0,COCO_val2014_000000542163.jpg,surfing with a white board and black outfit,[-1.3780174 -2.4824257 -1.1919975 -1.0195198],43,0.0005,6,-2.4824257,"tensor([[-39.7341]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,1,0,COCO_val2014_000000192838.jpg,girl is laying down on her blue surfboard.  pay attention to the color of the surfboard,[-1.2016907 -4.450882  -1.5042877 -0.7647095],87,0.0005,6,-1.2016907,"tensor([[-89.2673]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,2,0,COCO_val2014_000000278973.jpg,guy has red surfing outfit,[-1.791523  -1.2448292 -1.1105042 -1.5328922],26,0.0005,6,-1.1105042,"tensor([[-27.0529]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,3,0,COCO_val2014_000000326420.jpg,guy is on a wave riding with a red surfboard,[-2.6592274 -0.6063404 -2.188631  -1.2998028],44,0.0005,6,-1.2998028,"tensor([[-29.7424]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,4,1,COCO_val2014_000000192838.jpg,girl is on a wave riding in on a blue surfboard,[-0.96187973 -2.6419792  -1.1792774  -1.4308491 ],47,0.0005,6,-0.96187973,"tensor([[-21.5782]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,5,1,COCO_val2014_000000278973.jpg,guy is riding in on a orange/blue surfboard and red surfing suit,[-2.3752022 -1.3884506 -1.0972214 -1.1277962],64,0.0005,6,-1.0972214,"tensor([[-57.5933]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,6,1,COCO_val2014_000000542163.jpg,guy is riding the top of the wave on the white surfing board,[-2.4880104 -0.3539734 -1.9266548 -2.6678925],60,0.0005,6,-0.3539734,"tensor([[-42.2326]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,7,1,COCO_val2014_000000326420.jpg,guy is riding in on a good wave on a red surfing board,[-2.2695045  -1.8875542  -0.85964394 -1.1335697 ],54,0.0005,6,-1.1335697,"tensor([[-29.0160]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,8,2,COCO_val2014_000000542163.jpg,guy is riding in on white surfing board,[-2.4585495  -0.84675694 -1.1762962  -1.7303696 ],39,0.0005,6,-0.84675694,"tensor([[-15.3851]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,9,2,COCO_val2014_000000278973.jpg,guy is flat with the wave and wearing red,[-1.6568413 -3.0258064 -0.7865715 -1.1863327],41,0.0005,6,-0.7865715,"tensor([[-45.6812]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,10,2,COCO_val2014_000000326420.jpg,guy is riding top of wave.   RED surfing board,[-4.7708855  -0.07798386 -4.605789   -2.872589  ],46,0.0005,6,-2.872589,"tensor([[-35.9243]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,11,2,COCO_val2014_000000192838.jpg,girl is riding in on a blue surfing board,[-0.3322134 -3.2817554 -1.4527159 -4.4945793],41,0.0005,6,-0.3322134,"tensor([[-14.8192]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,12,3,COCO_val2014_000000542163.jpg,guy is on top of wave on WHITE surfing board,[-1.9780273 -0.8956642 -1.1534691 -1.9820805],44,0.0005,6,-0.8956642,"tensor([[-20.7115]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,13,3,COCO_val2014_000000326420.jpg,guy is riding the best wave,[-2.1291924 -1.5966377 -1.0316391 -1.1329937],27,0.0005,6,-1.1329937,"tensor([[-23.7689]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,14,3,COCO_val2014_000000278973.jpg,guy is flat on the wave coming to shore,[-3.0108566  -0.24250793 -1.9417152  -3.7882385 ],39,0.0005,6,-1.9417152,"tensor([[-37.8856]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,15,3,COCO_val2014_000000192838.jpg,please look at four photos when I am describing.  All are on different color surf boards.  Choose blue board,[-0.09805298 -2.6207123  -3.9013672  -7.7291565 ],108,0.0005,6,-0.09805298,"tensor([[-152.5691]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,16,4,COCO_val2014_000000278973.jpg,orange/blue board,[-1.4398098 -2.0585804 -0.9244499 -1.4327888],17,0.0005,6,-0.9244499,"tensor([[-18.6888]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,17,4,COCO_val2014_000000542163.jpg,white board,[-2.9759004  -0.22586703 -2.5327337  -2.6348078 ],11,0.0005,6,-0.22586703,"tensor([[-3.3675]], device='cuda:1', grad_fn=<AsStridedBackward>)",True
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,18,4,COCO_val2014_000000192838.jpg,blue board,[-1.5038877 -2.8836188 -0.8191397 -1.2694259],10,0.0005,6,-1.5038877,"tensor([[-4.2773]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
challenge,49,SCE+SKL+SR,NP,0941-557aa58f-2204-4d07-ad8b-eeb3bb4eceb2,19,4,COCO_val2014_000000326420.jpg,red/blue board,[-2.98777   -6.0859423 -0.3358841 -1.4583511],14,0.0005,6,-1.4583511,"tensor([[-10.8308]], device='cuda:1', grad_fn=<AsStridedBackward>)",False
